Organization,Shop,Production Line,Equipment Line,Work Order,Model.Suffix,Box,Set,Wip,Buyer S/No,Rework,OQC_SMPLG_FLAG,Input Time,Out Time,Box Weight,Box Weight Result,Box Weight Time,MAC Address,Off Line history,ACCBAG_1,BOXCARTON_1,CARD_1,ENERGYLBL_1,ENERGYLBL_2,MANUAL_1,MANUAL_2,MANUAL_3,MANUAL_4,MANUAL_5,MOD_1,PANEL_1,PCBG_MAIN_1,POWERCORD_1,PSU_1,REMOCON_1,STREAMER_1,WARRANTY_1,Uploaded Panel,Repair Flag,이슈 제번,MAC_ADDRESS,LOAD_DATE
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247075TRDLJL,506PLMP247075,,506PLMP247075,N,,2025-06-16 11:49:29.645,2025-06-16 11:57:01.697,,,,58:96:0A:95:42:9F,,5G2L0005.L3145150200025,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5H6NWJ3E65947101QU45,,LD56D1008W,EAD65969409IUK55W3610,SR4FA659207311779,AKB76046609IH354WL922,MEZ00766501,MBM675057042505REV01,,,,58960A95429F,2025-06-27 10:17:27
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247005TRDLJL,506PLKW247005,,506PLKW247005,N,,2025-06-16 10:58:50.583,2025-06-16 11:06:45.197,,,,58:96:0A:95:43:F5,,5G2L0005.L3145150200083,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F72PJ3E65947101QU45,,LD56D100LU,EAD65969409IUK55W3608,SR4FA659207311392,AKB76046609IH354WK124,MEZ00766501,MBM675057042505REV01,,,,58960A9543F5,2025-06-29 16:02:46
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506246988TRDLJL,506PLJK246988,,506PLJK246988,N,,2025-06-16 10:46:07.230,2025-06-16 10:55:05.714,,,,58:96:0A:95:44:4C,,5G2L0005.L3145150200041,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F6T4J3E65947101QU45,,LD56D100N2,EAD65969409IUK55Q3566,SR4FA659207310801,AKB76046609IH354WK048,MEZ00766501,MBM675057042505REV01,,,,58960A95444C,2025-06-26 04:46:30
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163612TRDLJL,506PLJK163612,,506PLJK163612,N,,2025-06-02 15:27:16.014,2025-06-02 15:34:50.905,,,,58:96:0A:79:49:62,,5G2L0735.L3145150200025,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4J622J3E65947101QD43,,LD561102T0,EAD65969409IUK55T0637,SR33A659207311198,AKB76046609IH354FS710,MEZ00766501,MBM675057042501REV00,,,,58960A794962,2025-06-05 10:49:18
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247041TRDLJL,506PLHT247041,,506PLHT247041,N,,2025-06-16 11:21:17.988,2025-06-16 11:30:58.323,,,,58:96:0A:95:43:01,,5G2L0005.L3145150200053,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5H7F5J3E65947101QU45,,LD56D10098,EAD65969409IUK55W0481,SR3CA659207312419,AKB76046609IH354WK096,MEZ00766501,MBM675057042505REV01,,,,58960A954301,2025-06-29 11:47:11
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163551TRDLJL,506PLGE163551,,506PLGE163551,N,,2025-06-02 14:25:44.498,2025-06-02 14:34:23.608,,,,58:96:0A:79:49:2A,,5G2L0735.L3145150200062,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4HF5QJ3E65947101Q841,,LD561102RF,EAD65969409IUK55T1488,SR33A659207311782,AKB76046609IH354FS646,MEZ00766501,MBM675057042501REV00,,,,58960A79492A,2025-06-06 03:36:12
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163563TRDLJL,506PLFJ163563,,506PLFJ163563,N,Y,2025-06-02 14:34:35.805,2025-06-02 14:50:19.234,,,,58:96:0A:79:48:E7,,5G2L0735.L3145150200004,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4S4UCJ3E65947101QD45,,LD561102PE,EAD65969409IUK55T1441,SR34A659207310370,AKB76046609IH354FS676,MEZ00766501,MBM675057042501REV00,,,,58960A7948E7,2025-06-16 17:39:35
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247074TRDLJL,506PLDX247074,,506PLDX247074,N,,2025-06-16 11:44:50.347,2025-06-16 11:56:26.321,,,,58:96:0A:95:42:DA,,5G2L0005.L3145150200028,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5H6NTJ3E65947101QU45,,LD56D10093,EAD65969409IUK55Q3560,SR4FA659207311011,AKB76046609IH354WL870,MEZ00766501,MBM675057042505REV01,,,,58960A9542DA,2025-06-27 10:17:27
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247050TRDLJL,506PLDX247050,,506PLDX247050,N,,2025-06-16 11:27:45.493,2025-06-16 11:38:52.090,,,,58:96:0A:95:44:06,,5G2L0005.L3145150200058,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F6W8J3E65947101QU45,,LD56D100M1,EAD65969409IUK55W0497,SR4AA659207310634,AKB76046609IH354WK064,MEZ00766501,MBM675057042505REV01,,,,58960A954406,2025-06-27 09:48:31
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247026TRDLJL,506PLDX247026,,506PLDX247026,N,Y,2025-06-16 11:13:22.795,2025-06-16 11:20:29.349,,,,58:96:0A:95:43:F6,,5G2L0005.L3145150200046,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F7D6J3E65947101QU45,,LD56D100LT,EAD65969409IUK55W0482,SR4AA659207311517,AKB76046609IH354WK118,MEZ00766501,MBM675057042505REV01,,,,58960A9543F6,2025-06-29 11:47:11
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247002TRDLJL,506PLDX247002,,506PLDX247002,N,Y,2025-06-16 10:56:20.003,2025-06-16 11:03:01.496,,,,58:96:0A:95:43:EF,,5G2L0005.L3145150200085,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5H6V9J3E65947101QU45,,LD56D100LS,EAD65969409IUK55W3609,SR4FA659207310484,AKB76046609IH354WK045,MEZ00766501,MBM675057042505REV01,,,,58960A9543EF,2025-06-27 10:25:17
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163619TRDLJL,506PLCD163619,,506PLCD163619,N,,2025-06-02 15:33:04.899,2025-06-02 15:42:21.241,,,,58:96:0A:79:49:65,,5G2L0735.L3145150200012,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4HF90J3E65947101QD41,,LD561102T2,EAD65969409IUK55S1187,SR33A659207311524,AKB76046609IH354FS642,MEZ00766501,MBM675057042501REV00,,,,58960A794965,2025-06-05 10:55:10
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247085TRDLJL,506PLBL247085,,506PLBL247085,N,,2025-06-16 11:55:13.853,2025-06-16 12:31:44.427,,,,58:96:0A:95:44:A8,,5G2L0005.L3145150200003,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F71QJ3E65947101QU45,,LD56D100NV,EAD65969409IUK55Q3622,SR4AA659207311133,AKB76046609IH354WL827,MEZ00766501,MBM675057042505REV01,,,,58960A9544A8,2025-06-29 01:34:04
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163584TRDLJL,506PLAG163584,,506PLAG163584,N,Y,2025-06-02 14:54:28.733,2025-06-02 15:38:55.452,,,,58:96:0A:79:48:DE,,5G2L0735.L3145150200014,MAY06793416,MBM63882538,MEZ00766011,,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4S48HJ3E65947101QU43,,LD561102P5,EAD65969409IUK55T0578,SR33A659207310852,AKB76046609IH354FS538,MEZ00766501,MBM675057042501REV00,,,,58960A7948DE,2025-06-16 17:39:35
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247082TRDLJL,506PLXA247082,,506PLXA247082,N,,2025-06-16 11:53:34.116,2025-06-16 12:00:23.424,,,,58:96:0A:95:42:0D,,5G2L0005.L3145150200017,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F71DJ3E65947101QU45,,LD56D1008M,EAD65969409IUK55W3598,SR4FA659207310536,AKB76046609IH354WL919,MEZ00766501,MBM675057042505REV01,,,,58960A95420D,2025-06-29 01:31:38
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247058TRDLJL,506PLXA247058,,506PLXA247058,N,,2025-06-16 11:34:57.832,2025-06-16 11:42:54.843,,,,58:96:0A:95:42:81,,5G2L0005.L3145150200035,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F6X0J3E65947101QU45,,LD56D1008S,EAD65969409IUK55W0492,SR4AA659207310348,AKB76046609IH354WL912,MEZ00766501,MBM675057042505REV01,,,,58960A954281,2025-06-27 09:48:31
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163585TRDLJL,506PLWR163585,,506PLWR163585,N,Y,2025-06-02 14:55:04.133,2025-06-02 15:16:35.427,,,,58:96:0A:79:49:11,,5G2L0735.L3145150200070,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4S48QJ3E65947101QU43,,LD561102QN,EAD65969409IUK55T0553,SR33A659207310767,AKB76046609IH354FS591,MEZ00766501,MBM675057042501REV00,,,,58960A794911,2025-06-16 17:39:12
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163582TRDLJL,506PLUH163582,,506PLUH163582,N,Y,2025-06-02 14:53:17.042,2025-06-02 15:13:11.123,,,,58:96:0A:79:48:DD,,5G2L0735.L3145150200072,MAY06793416,MBM63882538,MEZ00766011,,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4S48LJ3E65947101QU43,,LD561102P6,EAD65969409IUK55T1466,SR32A659207311194,AKB76046609IH354FS679,MEZ00766501,MBM675057042501REV00,,,,58960A7948DD,2025-06-16 17:39:20
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247022TRDLJL,506PLSY247022,,506PLSY247022,N,,2025-06-16 11:11:10.641,2025-06-16 11:17:17.660,,,,58:96:0A:95:41:2B,,5G2L0005.L3145150200034,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F7BKJ3E65947101QU45,,LD56D10079,EAD65969409IUK55Q3545,SR4FA659207312178,AKB76046609IH354WK073,MEZ00766501,MBM675057042505REV01,,,,58960A95412B,2025-06-29 01:16:52
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506246998TRDLJL,506PLSY246998,,506PLSY246998,N,Y,2025-06-16 10:53:27.017,2025-06-16 11:00:43.173,,,,58:96:0A:95:43:F8,,5G2L0005.L3145150200091,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5H78FJ3E65947101QU45,,LD56D100LR,EAD65969409IUK55Q3581,SR4FA659207310913,AKB76046609IH354WK043,MEZ00766501,MBM675057042505REV01,,,,58960A9543F8,2025-06-26 04:46:13
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247086TRDLJL,506PLRS247086,,506PLRS247086,N,,2025-06-16 11:55:41.643,2025-06-16 12:33:10.686,,,,58:96:0A:95:44:58,,5G2L0005.L3145150200016,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F76DJ3E65947101QU45,,LD56D100N8,EAD65969409IUK55Q3512,SR4AA659207311072,AKB76046609IH354WL957,MEZ00766501,MBM675057042505REV01,,,,58960A954458,2025-06-29 01:34:04
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247038TRDLJL,506PLRS247038,,506PLRS247038,N,,2025-06-16 11:19:47.575,2025-06-16 11:28:18.810,,,,58:96:0A:95:43:46,,5G2L0005.L3145150200054,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F7CHJ3E65947101QU45,,LD56D1009L,EAD65969409IUK55W0490,SR49A659207310337,AKB76046609IH354WK129,MEZ00766501,MBM675057042505REV01,,,,58960A954346,2025-06-27 09:45:44
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163566TRDLJL,506PLRS163566,,506PLRS163566,N,Y,2025-06-02 14:36:11.690,2025-06-02 14:51:35.853,,,,58:96:0A:79:49:68,,5G2L0735.L3145150200055,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4S4ULJ3E65947101QD45,,LD561102T6,EAD65969409IUK55T1910,SR34A659207310605,AKB76046609IH354FS662,MEZ00766501,MBM675057042501REV00,,,,58960A794968,2025-06-16 17:39:12
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163542TRDLJL,506PLRS163542,,506PLRS163542,N,Y,2025-06-02 14:20:00.245,2025-06-02 14:28:43.179,,,,58:96:0A:79:49:25,,5G2L0735.L3145150200069,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4HF7XJ3E65947101QD41,,LD561102R9,EAD65969409IUK55T2203,SR34A659207310216,AKB76046609IH354FS522,MEZ00766501,MBM675057042501REV00,,,,58960A794925,2025-06-02 23:05:21
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247044TRDLJL,506PLQN247044,,506PLQN247044,N,,2025-06-16 11:23:11.721,2025-06-16 11:34:13.490,,,,58:96:0A:95:42:7D,,5G2L0005.L3145150200052,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5H7F7J3E65947101QU45,,LD56D1008R,EAD65969409IUK55W3592,SR49A659207312418,AKB76046609IH354WK108,MEZ00766501,MBM675057042505REV01,,,,58960A95427D,2025-06-29 01:31:38
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163583TRDLJL,506PLNB163583,,506PLNB163583,N,Y,2025-06-02 14:53:46.720,2025-06-02 15:13:48.651,,,,58:96:0A:79:48:DC,,5G2L0735.L3145150200075,MAY06793416,MBM63882538,MEZ00766011,,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4S48PJ3E65947101QU43,,LD561102P4,EAD65969409IUK55T0605,SR33A659207312593,AKB76046609IH354FS636,MEZ00766501,MBM675057042501REV00,,,,58960A7948DC,2025-06-16 17:39:20
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247048TRDLJL,506PLLQ247048,,506PLLQ247048,N,,2025-06-16 11:26:33.580,2025-06-16 11:36:54.098,,,,58:96:0A:95:43:D4,,5G2L0005.L3145150200059,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5H7FNJ3E65947101QU45,,LD56D100LD,EAD65969409IUK55W3589,SR49A659207313017,AKB76046609IH354WK062,MEZ00766501,MBM675057042505REV01,,,,58960A9543D4,2025-06-27 09:48:31
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163600TRDLJL,506PLLQ163600,,506PLLQ163600,N,,2025-06-02 15:17:54.064,2025-06-02 15:27:09.154,,,,58:96:0A:79:49:5C,,5G2L0735.L3145150200058,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4S40WJ3E65947101QU43,,LD561102SU,EAD65969409IUK55T0545,SR34A659207310606,AKB76046609IH354FS599,MEZ00766501,MBM675057042501REV00,,,,58960A79495C,2025-06-05 11:10:29
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163605TRDLJL,506PLKW163605,,506PLKW163605,N,,2025-06-02 15:22:32.547,2025-06-02 15:30:03.908,,,,58:96:0A:79:48:F5,,5G2L0735.L3145150200026,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4J61RJ3E65947101QD43,,LD561102PU,EAD65969409IUK55S1146,SR32A659207311911,AKB76046609IH354FS582,MEZ00766501,MBM675057042501REV00,,,,58960A7948F5,2025-06-05 10:51:53
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163557TRDLJL,506PLKW163557,,506PLKW163557,N,,2025-06-02 14:29:38.860,2025-06-02 14:44:08.701,,,,58:96:0A:79:48:D4,,5G2L0735.L3145150200059,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4HF66J3E65947101Q841,,LD561102NW,EAD65969409IUK55T1438,SR33A659207310485,AKB76046609IH354FS650,MEZ00766501,MBM675057042501REV00,,,,58960A7948D4,2025-06-04 03:57:45
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163617TRDLJL,506PLHT163617,,506PLHT163617,N,,2025-06-02 15:32:13.674,2025-06-02 15:41:23.227,,,,58:96:0A:79:49:63,,5G2L0735.L3145150200009,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4HF8XJ3E65947101QD41,,LD561102T1,EAD65969409IUK55T0575,SR33A659207311754,AKB76046609IH354FS596,MEZ00766501,MBM675057042501REV00,,,,58960A794963,2025-06-05 10:55:10
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247071TRDLJL,506PLGE247071,,506PLGE247071,N,,2025-06-16 11:43:22.905,2025-06-16 11:54:43.965,,,,58:96:0A:95:41:94,,5G2L0005.L3145150200023,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5H6NJJ3E65947101QU45,,LD56D10086,EAD65969409IUK55Q3469,SR4FA659207310525,AKB76046609IH354WL754,MEZ00766501,MBM675057042505REV01,,,,58960A954194,2025-06-29 01:36:20
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163580TRDLJL,506PLEF163580,,506PLEF163580,N,,2025-06-02 14:52:16.163,2025-06-02 15:00:05.190,,,,58:96:0A:79:48:D8,,5G2L0735.L3145150200041,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4S481J3E65947101QU43,,LD561102P0,EAD65969409IUK55T1855,SR33A659207312573,AKB76046609IH354FS573,MEZ00766501,MBM675057042501REV00,,,,58960A7948D8,2025-06-06 03:36:12
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163578TRDLJL,506PLDX163578,,506PLDX163578,N,,2025-06-02 14:51:08.645,2025-06-02 14:58:23.105,,,,58:96:0A:79:48:D9,,5G2L0735.L3145150200043,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4S484J3E65947101QU43,,LD561102P1,EAD65969409IUK55T1883,SR33A659207310986,AKB76046609IH354FS524,MEZ00766501,MBM675057042501REV00,,,,58960A7948D9,2025-06-06 03:36:12
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163595TRDLJL,506PLCD163595,,506PLCD163595,N,,2025-06-02 15:13:28.675,2025-06-02 15:23:45.302,,,,58:96:0A:79:49:38,,5G2L0735.L3145150200028,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4S40KJ3E65947101QU33,,LD561102RV,EAD65969409IUK55T0614,SR2JA659207312801,AKB76046609IH354FS556,MEZ00766501,MBM675057042501REV00,,,,58960A794938,2025-06-05 11:00:24
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163565TRDLJL,506PLBL163565,,506PLBL163565,N,,2025-06-02 14:35:30.972,2025-06-02 15:35:19.660,,,,58:96:0A:79:49:BC,,5G2L0735.L3145150200023,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4S4UGJ3E65947101QD45,,LD561102PF,EAD65969409IUK55S1164,SR33A659207310532,AKB76046609IH354FS581,MEZ00766501,MBM675057042501REV00,,,,58960A26B9C9,2025-06-05 10:49:17
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163541TRDLJL,506PLBL163541,,506PLBL163541,N,,2025-06-02 14:19:36.485,2025-06-02 14:27:42.134,,,,58:96:0A:79:49:22,,5G2L0735.L3145150200080,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4HF7UJ3E65947101QD41,,LD561102R6,EAD65969409IUK55T1877,SR34A659207310217,AKB76046609IH354FS601,MEZ00766501,MBM675057042501REV00,,,,58960A794922,2025-06-06 03:36:12
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247008TRDLJL,506PLAG247008,,506PLAG247008,N,,2025-06-16 11:00:53.754,2025-06-16 11:08:31.665,,,,58:96:0A:95:41:B1,,5G2L0005.L3145150200080,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F732J3E65947101QU45,,LD56D1008H,EAD65969409IUK55W3614,SR4FA659207312174,AKB76046609IH354WK065,MEZ00766501,MBM675057042505REV01,,,,58960A9541B1,2025-06-26 04:54:24
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163573TRDLJL,506PLZU163573,,506PLZU163573,N,,2025-06-02 14:47:19.466,2025-06-02 14:55:06.388,,,,58:96:0A:79:49:06,,5G2L0735.L3145150200050,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4S4M9J3E65947101QU45,,LD561102QB,EAD65969409IUK55T1875,SR33A659207310530,AKB76046609IH354FS690,,MBM675057042501REV00,,,,58960A794906,2025-06-03 22:50:27
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506246994TRDLJL,506PLYZ246994,,506PLYZ246994,N,,2025-06-16 10:50:35.592,2025-06-16 10:58:39.142,,,,58:96:0A:95:44:4E,,5G2L0005.L3145150200084,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F6TXJ3E65947101QU45,,LD56D100N3,EAD65969409IUK55W3602,SR4FA659207311096,AKB76046609IH354WK084,MEZ00766501,MBM675057042505REV01,,,,58960A95444E,2025-06-26 04:46:30
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163610TRDLJL,506PLXA163610,,506PLXA163610,N,,2025-06-02 15:25:46.565,2025-06-02 15:33:49.188,,,,58:96:0A:79:49:09,,5G2L0735.L3145150200031,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4J59JJ3E65947101QD43,,LD561102QE,EAD65969409IUK55T0633,SR33A659207311226,AKB76046609IH354FS574,MEZ00766501,MBM675057042501REV00,,,,58960A794909,2025-06-05 10:51:53
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247009TRDLJL,506PLWR247009,,506PLWR247009,N,,2025-06-16 11:01:56.296,2025-06-16 11:09:11.548,,,,58:96:0A:95:41:65,,5G2L0005.L3145150200078,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F737J3E65947101QU45,,LD56D1007R,EAD65969409IUK55W3586,SR4FA659207312173,AKB76046609IH354WK069,MEZ00766501,MBM675057042505REV01,,,,58960A954165,2025-06-26 04:54:24
AP4,Final Assembly,L01,L01,5G2L0735,75QNED8GA6A.BTRDLJL,33758506163609TRDLJL,506PLWR163609,,506PLWR163609,N,,2025-06-02 15:25:07.449,2025-06-02 15:33:07.897,,,,58:96:0A:79:49:53,,5G2L0735.L3145150200015,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R4J61XJ3E65947101QD43,,LD561102SM,EAD65969409IUK55T1922,SR33A659207311522,AKB76046609IH354FS682,MEZ00766501,MBM675057042501REV00,,,,58960A794953,2025-06-05 10:51:53
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506247014TRDLJL,506PLRS247014,,506PLRS247014,N,,2025-06-16 11:05:39.865,2025-06-16 11:12:21.904,,,,58:96:0A:95:41:6A,,5G2L0005.L3145150200079,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5F7ANJ3E65947101QU45,,LD56D1007T,EAD65969409IUK55W3596,SR4FA659207312473,AKB76046609IH354WK056,,MBM675057042505REV01,,,,58960A95416A,2025-06-26 04:54:24
AP4,Final Assembly,L01,L01,5G2L0005,75QNED8GA6A.BTRDLJL,33758506246996TRDLJL,506PLQN246996,,506PLQN246996,N,Y,2025-06-16 10:51:37.496,2025-06-16 10:59:49.539,,,,58:96:0A:95:43:F3,,5G2L0005.L3145150200095,MAY06793416,MBM63882538,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,,R5H7L6J3E65947101QU45,,LD56D100LN,EAD65969409IUK55Q3480,SR4AA659207310532,AKB76046609IH354WK094,MEZ00766501,MBM675057042505REV01,,,,58960A9543F3,2025-06-26 04:46:13
